Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Age group (product.metafields.shopify.age-group),Color (product.metafields.shopify.color-pattern),Costume theme (product.metafields.shopify.costume-theme),Dress occasion (product.metafields.shopify.dress-occasion),Dress style (product.metafields.shopify.dress-style),Fabric (product.metafields.shopify.fabric),Size (product.metafields.shopify.size),Skirt/Dress length type (product.metafields.shopify.skirt-dress-length-type),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
skirts-off-white-6wf4,Skirts - off white,<p>Must-have skirts - off white</p>,BrownButter,Apparel & Accessories > Clothing > Skirts,Skirts,"brownbutter, indian-fashion, new-arrival, premium, women",TRUE,Size,s,product.metafields.shopify.size,,,,,,,W208001B-1,0,shopify,5,deny,manual,1200,1560,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775908740/brownbutter_products/W208001B_1.jpg,1,,FALSE,,,adults,blue,,casual; everyday,,polyester,s; xs; l; xl; m,,,female,,kg,,,active
skirts-off-white-6wf4,,,,,,,,,xs,,,,,,,,W208001B-2,0,shopify,5,deny,manual,1200,1560,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775908741/brownbutter_products/W208001B_2.jpg,2,,,,,,,,,,,,,,,,kg,,,
skirts-off-white-6wf4,,,,,,,,,l,,,,,,,,W208001B-3,0,shopify,5,deny,manual,1200,1560,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
skirts-off-white-6wf4,,,,,,,,,xl,,,,,,,,W208001B-4,0,shopify,5,deny,manual,1200,1560,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
skirts-off-white-6wf4,,,,,,,,,m,,,,,,,,W208001B-5,0,shopify,5,deny,manual,1200,1560,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
skirts-blue-oxgw,Skirts - Blue,<p>Must-have skirts - blue</p>,BrownButter,Apparel & Accessories > Clothing > Skirts,Skirts,"brownbutter, indian-fashion, new-arrival, premium, women",TRUE,Size,s,product.metafields.shopify.size,,,,,,,W208014-1,0,shopify,5,deny,manual,1600,2080,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775908742/brownbutter_products/W208014_1.jpg,1,,FALSE,,,adults,blue,,casual; everyday,,polyester,s; xs; l; xl; m,,,female,,kg,,,active
skirts-blue-oxgw,,,,,,,,,xs,,,,,,,,W208014-2,0,shopify,5,deny,manual,1600,2080,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775908744/brownbutter_products/W208014_2.jpg,2,,,,,,,,,,,,,,,,kg,,,
skirts-blue-oxgw,,,,,,,,,l,,,,,,,,W208014-3,0,shopify,5,deny,manual,1600,2080,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
skirts-blue-oxgw,,,,,,,,,xl,,,,,,,,W208014-4,0,shopify,5,deny,manual,1600,2080,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
skirts-blue-oxgw,,,,,,,,,m,,,,,,,,W208014-5,0,shopify,5,deny,manual,1600,2080,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
skirts-blue-7msy,Skirts - Blue,<p>Stylish skirts - blue for everyday wear</p>,BrownButter,Apparel & Accessories > Clothing > Skirts,Skirts,"brownbutter, indian-fashion, new-arrival, premium, women",TRUE,Size,s,product.metafields.shopify.size,,,,,,,W2080208-1,0,shopify,5,deny,manual,1600,2080,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775908745/brownbutter_products/W2080208_1.jpg,1,,FALSE,,,adults,blue,,casual; everyday,,polyester,s; xs; l; xl; m,,,female,,kg,,,active
skirts-blue-7msy,,,,,,,,,xs,,,,,,,,W2080208-2,0,shopify,5,deny,manual,1600,2080,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775908746/brownbutter_products/W2080208_2.jpg,2,,,,,,,,,,,,,,,,kg,,,
skirts-blue-7msy,,,,,,,,,l,,,,,,,,W2080208-3,0,shopify,5,deny,manual,1600,2080,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
skirts-blue-7msy,,,,,,,,,xl,,,,,,,,W2080208-4,0,shopify,5,deny,manual,1600,2080,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
skirts-blue-7msy,,,,,,,,,m,,,,,,,,W2080208-5,0,shopify,5,deny,manual,1600,2080,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
shorts-black-hphn,Shorts - Black,<p>Stylish shorts - black for everyday wear</p>,BrownButter,Apparel & Accessories > Clothing > Shorts,Shorts,"brownbutter, indian-fashion, new-arrival, premium, women",TRUE,Size,s,product.metafields.shopify.size,,,,,,,W208608-1,0,shopify,5,deny,manual,1200,1560,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775908747/brownbutter_products/W208608_1.jpg,1,,FALSE,,,adults,blue,,casual; everyday,,polyester,s; xs; l; xl; m,,,female,,kg,,,active
shorts-black-hphn,,,,,,,,,xs,,,,,,,,W208608-2,0,shopify,5,deny,manual,1200,1560,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775908748/brownbutter_products/W208608_2.jpg,2,,,,,,,,,,,,,,,,kg,,,
shorts-black-hphn,,,,,,,,,l,,,,,,,,W208608-3,0,shopify,5,deny,manual,1200,1560,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
shorts-black-hphn,,,,,,,,,xl,,,,,,,,W208608-4,0,shopify,5,deny,manual,1200,1560,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
shorts-black-hphn,,,,,,,,,m,,,,,,,,W208608-5,0,shopify,5,deny,manual,1200,1560,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
shorts-blue-vak9,Shorts - Blue,<p>Comfortable and fashionable shorts - blue</p>,BrownButter,Apparel & Accessories > Clothing > Shorts,Shorts,"brownbutter, indian-fashion, new-arrival, premium, women",TRUE,Size,s,product.metafields.shopify.size,,,,,,,W208852A-1,0,shopify,5,deny,manual,1100,1430,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775908750/brownbutter_products/W208852A_1.jpg,1,,FALSE,,,adults,blue,,casual; everyday,,polyester,s; xs; l; xl; m,,,female,,kg,,,active
shorts-blue-vak9,,,,,,,,,xs,,,,,,,,W208852A-2,0,shopify,5,deny,manual,1100,1430,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775908751/brownbutter_products/W208852A_2.jpg,2,,,,,,,,,,,,,,,,kg,,,
shorts-blue-vak9,,,,,,,,,l,,,,,,,,W208852A-3,0,shopify,5,deny,manual,1100,1430,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
shorts-blue-vak9,,,,,,,,,xl,,,,,,,,W208852A-4,0,shopify,5,deny,manual,1100,1430,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
shorts-blue-vak9,,,,,,,,,m,,,,,,,,W208852A-5,0,shopify,5,deny,manual,1100,1430,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
shorts-black-iiot,Shorts - Black,<p>Premium quality shorts - black</p>,BrownButter,Apparel & Accessories > Clothing > Shorts,Shorts,"brownbutter, indian-fashion, new-arrival, premium, women",TRUE,Size,s,product.metafields.shopify.size,,,,,,,W208852B-1,0,shopify,5,deny,manual,1100,1430,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775908752/brownbutter_products/W208852B_1.jpg,1,,FALSE,,,adults,blue,,casual; everyday,,polyester,s; xs; l; xl; m,,,female,,kg,,,active
shorts-black-iiot,,,,,,,,,xs,,,,,,,,W208852B-2,0,shopify,5,deny,manual,1100,1430,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775908753/brownbutter_products/W208852B_2.jpg,2,,,,,,,,,,,,,,,,kg,,,
shorts-black-iiot,,,,,,,,,l,,,,,,,,W208852B-3,0,shopify,5,deny,manual,1100,1430,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
shorts-black-iiot,,,,,,,,,xl,,,,,,,,W208852B-4,0,shopify,5,deny,manual,1100,1430,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
shorts-black-iiot,,,,,,,,,m,,,,,,,,W208852B-5,0,shopify,5,deny,manual,1100,1430,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
blouses-maroon-ov3b,Blouses - Maroon,<p>Must-have blouses - maroon</p>,BrownButter,Apparel & Accessories > Clothing > Clothing Tops > Blouses,Blouses,"brownbutter, indian-fashion, new-arrival, premium, women",TRUE,Size,s,product.metafields.shopify.size,,,,,,,W254K2522027-1,0,shopify,5,deny,manual,1400,1820,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659734/brownbutter_products/W254K2522027_1.jpg,1,,FALSE,,,adults,blue,,casual; everyday,,polyester,s; xs; l; xl; m,,,female,,kg,,,active
blouses-maroon-ov3b,,,,,,,,,xs,,,,,,,,W254K2522027-2,0,shopify,5,deny,manual,1400,1820,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659735/brownbutter_products/W254K2522027_2.jpg,2,,,,,,,,,,,,,,,,kg,,,
blouses-maroon-ov3b,,,,,,,,,l,,,,,,,,W254K2522027-3,0,shopify,5,deny,manual,1400,1820,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
blouses-maroon-ov3b,,,,,,,,,xl,,,,,,,,W254K2522027-4,0,shopify,5,deny,manual,1400,1820,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
blouses-maroon-ov3b,,,,,,,,,m,,,,,,,,W254K2522027-5,0,shopify,5,deny,manual,1400,1820,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
one-piece-pink-vps1,One Piece - Pink,<p>Must-have one piece - pink</p>,BrownButter,Apparel & Accessories > Clothing > One-Pieces,One-Pieces,"brownbutter, indian-fashion, new-arrival, premium, women",TRUE,Size,s,product.metafields.shopify.size,,,,,,,W254K2623008-1,0,shopify,5,deny,manual,2000,2600,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818811/brownbutter_products/W254K2623008_1.jpg,1,,FALSE,,,adults,blue,,casual; everyday,,polyester,s; xs; l; xl; m,,,female,,kg,,,active
one-piece-pink-vps1,,,,,,,,,xs,,,,,,,,W254K2623008-2,0,shopify,5,deny,manual,2000,2600,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818812/brownbutter_products/W254K2623008_2.jpg,2,,,,,,,,,,,,,,,,kg,,,
one-piece-pink-vps1,,,,,,,,,l,,,,,,,,W254K2623008-3,0,shopify,5,deny,manual,2000,2600,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818813/brownbutter_products/W254K2623008_3.jpg,3,,,,,,,,,,,,,,,,kg,,,
one-piece-pink-vps1,,,,,,,,,xl,,,,,,,,W254K2623008-4,0,shopify,5,deny,manual,2000,2600,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
one-piece-pink-vps1,,,,,,,,,m,,,,,,,,W254K2623008-5,0,shopify,5,deny,manual,2000,2600,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
one-piece-blue-j3e4,One Piece - Blue,<p>Premium quality one piece - blue</p>,BrownButter,Apparel & Accessories > Clothing > One-Pieces,One-Pieces,"brownbutter, indian-fashion, new-arrival, premium, women",TRUE,Size,s,product.metafields.shopify.size,,,,,,,W2812495-1,0,shopify,5,deny,manual,2000,2600,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818815/brownbutter_products/W2812495_1.jpg,1,,FALSE,,,adults,blue,,casual; everyday,,polyester,s; xs; l; xl; m,,,female,,kg,,,active
one-piece-blue-j3e4,,,,,,,,,xs,,,,,,,,W2812495-2,0,shopify,5,deny,manual,2000,2600,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818816/brownbutter_products/W2812495_2.jpg,2,,,,,,,,,,,,,,,,kg,,,
one-piece-blue-j3e4,,,,,,,,,l,,,,,,,,W2812495-3,0,shopify,5,deny,manual,2000,2600,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818817/brownbutter_products/W2812495_3.jpg,3,,,,,,,,,,,,,,,,kg,,,
one-piece-blue-j3e4,,,,,,,,,xl,,,,,,,,W2812495-4,0,shopify,5,deny,manual,2000,2600,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
one-piece-blue-j3e4,,,,,,,,,m,,,,,,,,W2812495-5,0,shopify,5,deny,manual,2000,2600,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
dresses-red-6sde,Dresses - Red,<p>Stylish dresses - red for everyday wear</p>,BrownButter,Apparel & Accessories > Clothing > Dresses,Dresses,"brownbutter, indian-fashion, new-arrival, premium, women",TRUE,Size,s,product.metafields.shopify.size,,,,,,,W2812515A-1,0,shopify,5,deny,manual,2100,2730,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818818/brownbutter_products/W2812515A_1.jpg,1,,FALSE,,,adults,blue,,casual; everyday,,polyester,s; xs; l; xl; m,,,female,,kg,,,active
dresses-red-6sde,,,,,,,,,xs,,,,,,,,W2812515A-2,0,shopify,5,deny,manual,2100,2730,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818820/brownbutter_products/W2812515A_2.jpg,2,,,,,,,,,,,,,,,,kg,,,
dresses-red-6sde,,,,,,,,,l,,,,,,,,W2812515A-3,0,shopify,5,deny,manual,2100,2730,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818821/brownbutter_products/W2812515A_3.jpg,3,,,,,,,,,,,,,,,,kg,,,
dresses-red-6sde,,,,,,,,,xl,,,,,,,,W2812515A-4,0,shopify,5,deny,manual,2100,2730,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
dresses-red-6sde,,,,,,,,,m,,,,,,,,W2812515A-5,0,shopify,5,deny,manual,2100,2730,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
dresses-brown-zb4b,Dresses - Brown,<p>Trending dresses - brown collection</p>,BrownButter,Apparel & Accessories > Clothing > Dresses,Dresses,"brownbutter, indian-fashion, new-arrival, premium, women",TRUE,Size,s,product.metafields.shopify.size,,,,,,,W2812515B-1,0,shopify,5,deny,manual,2100,2730,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818822/brownbutter_products/W2812515B_1.jpg,1,,FALSE,,,adults,blue,,casual; everyday,,polyester,s; xs; l; xl; m,,,female,,kg,,,active
dresses-brown-zb4b,,,,,,,,,xs,,,,,,,,W2812515B-2,0,shopify,5,deny,manual,2100,2730,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818823/brownbutter_products/W2812515B_2.jpg,2,,,,,,,,,,,,,,,,kg,,,
dresses-brown-zb4b,,,,,,,,,l,,,,,,,,W2812515B-3,0,shopify,5,deny,manual,2100,2730,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818825/brownbutter_products/W2812515B_3.jpg,3,,,,,,,,,,,,,,,,kg,,,
dresses-brown-zb4b,,,,,,,,,xl,,,,,,,,W2812515B-4,0,shopify,5,deny,manual,2100,2730,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
dresses-brown-zb4b,,,,,,,,,m,,,,,,,,W2812515B-5,0,shopify,5,deny,manual,2100,2730,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
dresses-brown-b44n,Dresses - Brown,<p>Comfortable and fashionable dresses - brown</p>,BrownButter,Apparel & Accessories > Clothing > Dresses,Dresses,"brownbutter, indian-fashion, new-arrival, premium, women",TRUE,Size,s,product.metafields.shopify.size,,,,,,,W2812515C-1,0,shopify,5,deny,manual,2100,2730,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818826/brownbutter_products/W2812515C_1.jpg,1,,FALSE,,,adults,blue,,casual; everyday,,polyester,s; xs; l; xl; m,,,female,,kg,,,active
dresses-brown-b44n,,,,,,,,,xs,,,,,,,,W2812515C-2,0,shopify,5,deny,manual,2100,2730,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818828/brownbutter_products/W2812515C_2.jpg,2,,,,,,,,,,,,,,,,kg,,,
dresses-brown-b44n,,,,,,,,,l,,,,,,,,W2812515C-3,0,shopify,5,deny,manual,2100,2730,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818829/brownbutter_products/W2812515C_3.jpg,3,,,,,,,,,,,,,,,,kg,,,
dresses-brown-b44n,,,,,,,,,xl,,,,,,,,W2812515C-4,0,shopify,5,deny,manual,2100,2730,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
dresses-brown-b44n,,,,,,,,,m,,,,,,,,W2812515C-5,0,shopify,5,deny,manual,2100,2730,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
one-piece-green-owio,One Piece - Green,<p>Comfortable and fashionable one piece - green</p>,BrownButter,Apparel & Accessories > Clothing > One-Pieces,One-Pieces,"brownbutter, indian-fashion, new-arrival, premium, women",TRUE,Size,s,product.metafields.shopify.size,,,,,,,W2812629-1,0,shopify,5,deny,manual,2000,2600,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818830/brownbutter_products/W2812629_1.jpg,1,,FALSE,,,adults,blue,,casual; everyday,,polyester,s; xs; l; xl; m,,,female,,kg,,,active
one-piece-green-owio,,,,,,,,,xs,,,,,,,,W2812629-2,0,shopify,5,deny,manual,2000,2600,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818832/brownbutter_products/W2812629_2.jpg,2,,,,,,,,,,,,,,,,kg,,,
one-piece-green-owio,,,,,,,,,l,,,,,,,,W2812629-3,0,shopify,5,deny,manual,2000,2600,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818834/brownbutter_products/W2812629_3.jpg,3,,,,,,,,,,,,,,,,kg,,,
one-piece-green-owio,,,,,,,,,xl,,,,,,,,W2812629-4,0,shopify,5,deny,manual,2000,2600,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
one-piece-green-owio,,,,,,,,,m,,,,,,,,W2812629-5,0,shopify,5,deny,manual,2000,2600,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
one-piece-white-gnn7,One Piece - White,<p>Trending one piece - white collection</p>,BrownButter,Apparel & Accessories > Clothing > One-Pieces,One-Pieces,"brownbutter, indian-fashion, new-arrival, premium, women",TRUE,Size,s,product.metafields.shopify.size,,,,,,,W289D3883XHC-1,0,shopify,5,deny,manual,1600,2080,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818836/brownbutter_products/W289D3883XHC_1.jpg,1,,FALSE,,,adults,blue,,casual; everyday,,polyester,s; xs; l; xl; m,,,female,,kg,,,active
one-piece-white-gnn7,,,,,,,,,xs,,,,,,,,W289D3883XHC-2,0,shopify,5,deny,manual,1600,2080,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818837/brownbutter_products/W289D3883XHC_2.jpg,2,,,,,,,,,,,,,,,,kg,,,
one-piece-white-gnn7,,,,,,,,,l,,,,,,,,W289D3883XHC-3,0,shopify,5,deny,manual,1600,2080,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818839/brownbutter_products/W289D3883XHC_3.jpg,3,,,,,,,,,,,,,,,,kg,,,
one-piece-white-gnn7,,,,,,,,,xl,,,,,,,,W289D3883XHC-4,0,shopify,5,deny,manual,1600,2080,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
one-piece-white-gnn7,,,,,,,,,m,,,,,,,,W289D3883XHC-5,0,shopify,5,deny,manual,1600,2080,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
dresses-black-jim1,Dresses - Black,<p>Stylish dresses - black for everyday wear</p>,BrownButter,Apparel & Accessories > Clothing > Dresses,Dresses,"brownbutter, indian-fashion, new-arrival, premium, women",TRUE,Size,s,product.metafields.shopify.size,,,,,,,W303D0C4227AB-1,0,shopify,5,deny,manual,1800,2340,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818840/brownbutter_products/W303D0C4227AB_1.jpg,1,,FALSE,,,adults,blue,,casual; everyday,,polyester,s; xs; l; xl; m,,,female,,kg,,,active
dresses-black-jim1,,,,,,,,,xs,,,,,,,,W303D0C4227AB-2,0,shopify,5,deny,manual,1800,2340,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818842/brownbutter_products/W303D0C4227AB_2.jpg,2,,,,,,,,,,,,,,,,kg,,,
dresses-black-jim1,,,,,,,,,l,,,,,,,,W303D0C4227AB-3,0,shopify,5,deny,manual,1800,2340,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818843/brownbutter_products/W303D0C4227AB_3.jpg,3,,,,,,,,,,,,,,,,kg,,,
dresses-black-jim1,,,,,,,,,xl,,,,,,,,W303D0C4227AB-4,0,shopify,5,deny,manual,1800,2340,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
dresses-black-jim1,,,,,,,,,m,,,,,,,,W303D0C4227AB-5,0,shopify,5,deny,manual,1800,2340,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
one-piece-black-xm0s,One Piece - Black,<p>Trending one piece - black collection</p>,BrownButter,Apparel & Accessories > Clothing > One-Pieces,One-Pieces,"brownbutter, indian-fashion, new-arrival, premium, women",TRUE,Size,s,product.metafields.shopify.size,,,,,,,W303D4917371K-1,0,shopify,5,deny,manual,1600,2080,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818845/brownbutter_products/W303D4917371K_1.jpg,1,,FALSE,,,adults,blue,,casual; everyday,,polyester,s; xs; l; xl; m,,,female,,kg,,,active
one-piece-black-xm0s,,,,,,,,,xs,,,,,,,,W303D4917371K-2,0,shopify,5,deny,manual,1600,2080,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818847/brownbutter_products/W303D4917371K_2.jpg,2,,,,,,,,,,,,,,,,kg,,,
one-piece-black-xm0s,,,,,,,,,l,,,,,,,,W303D4917371K-3,0,shopify,5,deny,manual,1600,2080,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818848/brownbutter_products/W303D4917371K_3.jpg,3,,,,,,,,,,,,,,,,kg,,,
one-piece-black-xm0s,,,,,,,,,xl,,,,,,,,W303D4917371K-4,0,shopify,5,deny,manual,1600,2080,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
one-piece-black-xm0s,,,,,,,,,m,,,,,,,,W303D4917371K-5,0,shopify,5,deny,manual,1600,2080,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
dresses-yellow-4flg,Dresses - Yellow,<p>Premium quality dresses - yellow</p>,BrownButter,Apparel & Accessories > Clothing > Dresses,Dresses,"brownbutter, indian-fashion, new-arrival, premium, women",TRUE,Size,s,product.metafields.shopify.size,,,,,,,W303D5719763AC-1,0,shopify,5,deny,manual,1800,2340,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818850/brownbutter_products/W303D5719763AC_1.jpg,1,,FALSE,,,adults,blue,,casual; everyday,,polyester,s; xs; l; xl; m,,,female,,kg,,,active
dresses-yellow-4flg,,,,,,,,,xs,,,,,,,,W303D5719763AC-2,0,shopify,5,deny,manual,1800,2340,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818852/brownbutter_products/W303D5719763AC_2.jpg,2,,,,,,,,,,,,,,,,kg,,,
dresses-yellow-4flg,,,,,,,,,l,,,,,,,,W303D5719763AC-3,0,shopify,5,deny,manual,1800,2340,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818853/brownbutter_products/W303D5719763AC_3.jpg,3,,,,,,,,,,,,,,,,kg,,,
dresses-yellow-4flg,,,,,,,,,xl,,,,,,,,W303D5719763AC-4,0,shopify,5,deny,manual,1800,2340,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
dresses-yellow-4flg,,,,,,,,,m,,,,,,,,W303D5719763AC-5,0,shopify,5,deny,manual,1800,2340,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
one-piece-black-6x3i,One Piece - Black,<p>Trending one piece - black collection</p>,BrownButter,Apparel & Accessories > Clothing > One-Pieces,One-Pieces,"brownbutter, indian-fashion, new-arrival, premium, women",TRUE,Size,s,product.metafields.shopify.size,,,,,,,W303D5920173K-1,0,shopify,5,deny,manual,2100,2730,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818855/brownbutter_products/W303D5920173K_1.jpg,1,,FALSE,,,adults,blue,,casual; everyday,,polyester,s; xs; l; xl; m,,,female,,kg,,,active
one-piece-black-6x3i,,,,,,,,,xs,,,,,,,,W303D5920173K-2,0,shopify,5,deny,manual,2100,2730,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818857/brownbutter_products/W303D5920173K_2.jpg,2,,,,,,,,,,,,,,,,kg,,,
one-piece-black-6x3i,,,,,,,,,l,,,,,,,,W303D5920173K-3,0,shopify,5,deny,manual,2100,2730,TRUE,TRUE,,,,,,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818858/brownbutter_products/W303D5920173K_3.jpg,3,,,,,,,,,,,,,,,,kg,,,
one-piece-black-6x3i,,,,,,,,,xl,,,,,,,,W303D5920173K-4,0,shopify,5,deny,manual,2100,2730,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
one-piece-black-6x3i,,,,,,,,,m,,,,,,,,W303D5920173K-5,0,shopify,5,deny,manual,2100,2730,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,kg,,,
